10	54.73919999999999
11	41.77836696284976
12	32.645404604663504
13	26.017918951285747
14	21.08773676741504
15	17.341439999999995
16	14.44625165397237
17	12.168473841226325
18	10.350889473404656
19	8.882166024654412
20	7.681920000000001
21	6.729031138991222
22	5.930775777014383
23	5.2566452944441
24	4.683132404577465
25	4.191916542699423
26	3.7685694278589956
27	3.401618420994505
28	3.081859843468547
29	2.80184943351306
30	2.55552
31	2.361391922900706
32	2.1874910934232528
33	2.0311728645531466
34	1.8902045305955097
35	1.7626914343324396
36	1.6470179784203807
37	1.5418002197964127
38	1.4458475325269315
39	1.3581314199207362
40	1.27776
41	1.2156459030637774
42	1.1579410301605106
43	1.1042382782233175
44	1.0541764301047722
45	1.0074340884775241
46	0.9637245247865571
47	0.9227912888765482
48	0.8844044536058674
49	0.8483573916443354
50	0.814464
51	0.7885014732692393
52	0.7638469249544727
53	0.7404111673353093
54	0.7181126238993499
55	0.6968765539860134
56	0.6766343687781214
57	0.6573230264736474
58	0.6388844962715613
59	0.6212652823146364
60	0.6044160000000001
61	0.5925455704361368
62	0.581095662719248
63	0.5700449513400585
64	0.5593735080573642
65	0.5490626902914305
66	0.5390950399854622
67	0.5294541918119285
68	0.5201247897357779
69	0.5110924110638081
70	0.5023434972113054
71	0.4938652905057509
72	0.48564577642473655
73	0.4776736307328663
74	0.4699381710416378
75	0.46242931236828094
76	0.4551375263152021
77	0.4480538035319475
78	0.4411696191570647
79	0.43447690096863384
80	0.42796799999999996
81	0.42361435929258046
82	0.41935761763010754
83	0.41519447562296985
84	0.4111217842066422
85	0.40713653610290323
86	0.40323585785982524
87	0.3994170024250885
88	0.3956773422112372
89	0.39201436261511635
90	0.3884256559570255
91	0.38490891580809133
92	0.3814619316770333
93	0.37808258402993505
94	0.3747688396188223
95	0.37151874709684996
96	0.36833043289970896
97	0.365202097374507
98	0.3621320111388801
99	0.35911851165445174
100	0.35616
101	0.35419151495980405
102	0.35225314386640866
103	0.3503441375142456
104	0.3484637723770927
105	0.3466113494912121
106	0.34478619339716604
107	0.3429876511367027
108	0.34121509130136346
109	0.33946790312969416
110	0.3377454956501546
111	0.33604729686702633
112	0.3343727529867899
113	0.33272132768262486
114	0.3310925013948311
115	0.3294857706651208
116	0.3279006475028639
117	0.3263366587814905
118	0.3247933456633738
119	0.3232702630516195
120	0.32176697906728885
121	0.32028307455067556
122	0.3188181425853416
123	0.3173717880436933
124	0.3159436271529615
125	0.31453328708050987
126	0.3131404055374649
127	0.3117646303997198
128	0.31040561934542193
129	0.3090630395081022
130	0.30773656714465847
131	0.3064258873174461
132	0.30513069358977535
133	0.3038506877341529
134	0.3025855794526424
135	0.301335086108755
136	0.3000989324703133
137	0.29887685046276186
138	0.29766857893242754
139	0.2964738634192604
140	0.29529245593860753
